x_lon,y_lat,depth,dts,dto,reg,srn,exclude
11.335416666666674,54.65625,3.0,9.115155669716245,336.1022162111374,22.0,38G1,0
11.618750000000006,54.65625,-0.0,0.0,341.26010512159513,22.0,38G1,3
11.902083333333337,54.65625,-0.0,0.0,342.82921080469504,22.0,38G1,3
12.043749999999989,54.65625,12.0,9.115155669716245,343.51751720503364,24.0,38G2,0
12.185416666666669,54.65625,18.0,18.230302070039635,351.89772376184754,24.0,38G2,0
12.32708333333332,54.65625,18.0,25.97358267337456,351.89772376184754,24.0,38G2,0
12.46875,54.65625,18.0,27.806585642774053,351.89772376184754,24.0,38G2,0
12.610416666666652,54.65625,18.0,29.271196320875166,354.00926718419805,24.0,38G2,0
12.752083333333331,54.65625,16.0,28.900127843973934,359.3335826733746,24.0,38G2,0
12.893750000000011,54.65625,15.0,20.46795228075501,362.6137270679759,24.0,38G2,0
13.035416666666663,54.65625,17.0,13.006467723615987,366.5790192091403,24.0,38G3,0
13.177083333333343,54.65625,19.0,9.115155669716245,372.30063769223057,24.0,38G3,0
13.460416666666674,54.65625,18.0,9.115155669717984,385.254495155719,24.0,38G3,0
13.602083333333326,54.65625,29.0,9.268861880925863,391.9659752883026,24.0,38G3,0
13.743750000000006,54.65625,31.0,13.006467723615916,399.2468781004593,24.0,38G3,0
13.885416666666657,54.65625,26.0,20.46795228075501,406.6219618513888,24.0,38G3,0
14.027083333333337,54.65625,24.0,28.900127843973934,412.8170032447071,24.0,38G4,0
14.168749999999989,54.65625,29.0,37.65643992170092,419.34514654815945,24.0,38G4,0
14.310416666666669,54.65625,31.0,46.55432242996523,425.53658816539837,24.0,38G4,0
14.45208333333332,54.65625,27.0,49.96357130862987,432.0591694765637,24.0,38G4,0
