x_lon,y_lat,year,country,HaulNumber,doty,trawl_depth,trawl_dur,trawl_net,time_minutes,ntd
15.24,54.7,2015,PL,31,274,40.0,30,20.0,385,1
15.28,54.48,2015,PL,32,274,13.0,30,20.0,610,1
14.86,54.74,2015,PL,33,275,33.0,30,18.0,615,1
14.83,54.68,2015,PL,34,275,30.0,30,20.0,750,1
18.93,54.45,2015,PL,4,262,23.0,30,20.0,335,1
18.91,54.55,2015,PL,5,262,43.0,30,18.0,460,1
18.99,54.72,2015,PL,6,262,66.0,30,19.0,645,1
19.02,54.92,2015,PL,7,262,71.0,30,19.0,840,1
19.06,55.17,2015,PL,8,263,62.0,30,20.0,320,0
18.99,55.53,2015,PL,9,263,30.0,30,18.0,575,1
14.4319,55.4157,2016,SE,1,277,22.5,30,13.9,892,1
17.883,57.0952,2016,SE,10,279,28.8,53,13.4,828,1
17.5452,57.2917,2016,SE,11,279,31.0,57,17.1,1085,-1
18.1252,57.7473,2016,SE,12,280,12.0,32,20.7,127,-1
17.757,57.9136,2016,SE,13,280,25.0,50,15.5,441,1
17.272,57.8715,2016,SE,14,280,37.0,60,12.0,674,1
17.4614,58.3782,2016,SE,15,280,28.0,34,15.0,1096,-1
17.9732,58.1362,2016,SE,16,280,28.0,70,16.0,1392,-1
18.6856,58.3327,2016,SE,17,281,30.0,60,11.3,300,0
18.2258,58.6145,2016,SE,18,281,27.8,51,14.8,645,1
18.7789,58.8577,2016,SE,19,281,18.9,42,16.9,992,0
14.4614,55.6443,2016,SE,2,277,27.7,26,13.9,1098,-1
19.339,59.2535,2016,SE,20,281,38.1,41,14.3,1419,-1
19.7951,59.2244,2016,SE,21,282,20.9,38,17.1,232,-1
20.2638,59.0907,2016,SE,22,282,30.0,30,15.5,753,1
20.3468,58.7853,2016,SE,23,282,25.0,37,15.0,874,1
19.7162,58.8562,2016,SE,24,282,26.0,60,14.0,1401,-1
19.3266,58.6433,2016,SE,25,283,22.4,72,16.0,298,0
19.75,58.3453,2016,SE,26,283,31.6,40,15.0,649,1
19.6731,58.0643,2016,SE,27,283,24.2,66,15.3,1015,-1
19.484,57.8148,2016,SE,28,283,25.0,72,15.2,1367,-1
19.6609,57.674,2016,SE,29,284,22.9,45,14.0,195,-1
14.7524,55.8412,2016,SE,3,277,14.75,41,14.0,1333,-1
19.6302,57.3509,2016,SE,30,284,35.0,46,16.1,474,1
19.346,57.1255,2016,SE,31,284,33.4,40,18.0,810,1
18.9493,57.2375,2016,SE,32,284,31.0,30,17.5,1172,-1
18.8963,56.9518,2016,SE,33,285,35.0,30,17.0,34,-1
18.8579,56.7665,2016,SE,34,285,45.6,35,14.0,365,0
18.7158,56.4173,2016,SE,35,285,54.0,54,13.5,744,1
18.3243,56.1302,2016,SE,36,285,32.6,42,15.0,1072,-1
17.8113,56.3622,2016,SE,37,285,28.0,60,15.0,1369,-1
17.7647,56.673,2016,SE,38,286,26.0,73,15.0,182,-1
17.311,56.7495,2016,SE,39,286,43.8,34,14.0,480,1
15.5577,55.7143,2016,SE,4,278,33.0,30,15.6,303,0
16.965,56.6213,2016,SE,40,286,38.0,60,15.4,645,1
17.0691,56.4432,2016,SE,42,286,23.6,36,17.8,965,0
17.7993,55.9262,2016,SE,43,286,34.0,40,16.0,1371,-1
17.6664,55.7708,2016,SE,44,287,27.0,43,17.0,142,-1
16.5758,55.8012,2016,SE,45,287,29.0,66,17.0,515,1
16.2983,55.582,2016,SE,46,287,41.0,74,15.4,770,1
15.7439,55.5406,2016,SE,47,287,50.0,44,16.3,1060,-1
15.6297,55.372,2016,SE,48,288,56.0,39,11.5,44,-1
15.0874,55.283,2016,SE,49,288,44.0,70,13.2,359,0
15.7935,55.7702,2016,SE,6,278,26.9,30,14.2,622,1
16.1571,55.9104,2016,SE,7,278,20.3,32,15.6,889,1
16.4809,56.0888,2016,SE,8,278,15.0,44,18.0,1143,-1
16.8149,56.2919,2016,SE,9,279,27.8,61,14.0,19,-1
21.175,58.39667,2016,EE,1,295,37.5,30,20.0,730,1
21.93167,58.63833,2016,EE,2,296,22.0,30,20.0,365,0
22.10833,58.7,2016,EE,3,296,15.0,15,20.0,630,1
23.26,59.29167,2016,EE,4,297,45.0,15,20.0,455,1
23.79167,59.40333,2016,EE,5,297,40.0,15,20.0,720,1
27.38833,59.54333,2016,EE,6,298,13.0,15,20.0,365,0
26.97333,59.58667,2016,EE,7,298,22.0,15,20.0,495,1
26.31,59.75,2016,EE,8,298,35.0,15,19.0,705,1
25.81167,59.76,2016,EE,9,298,40.0,20,19.0,850,0
12.1848,54.3997,2016,DE,1,275,11.0,30,7.0,1084,-1
12.3055,54.5432,2016,DE,2,275,10.0,30,7.0,1182,-1
13.2253,54.7168,2016,DE,3,275,10.0,15,7.0,1433,-1
13.6667,54.7163,2016,DE,4,276,10.0,30,7.0,122,-1
14.1165,54.6392,2016,DE,5,276,10.5,30,6.0,1006,0
13.8118,54.5657,2016,DE,6,276,12.0,20,7.0,1136,-1
13.7232,54.4733,2016,DE,7,276,11.0,10,8.0,1223,-1
14.7083,54.6855,2016,DE,8,277,10.0,30,7.0,98,-1
11.321,54.1342,2016,DE,9,277,11.0,30,8.0,1119,-1
11.1565,54.6007,2016,DE,10,278,14.0,30,8.0,1051,0
10.7158,54.5902,2016,DE,11,278,11.0,30,8.0,1204,-1
10.6917,54.4967,2016,DE,12,278,10.0,30,8.0,1291,-1
10.3493,54.6663,2016,DE,13,279,11.0,13,8.0,176,-1
10.189,54.6248,2016,DE,14,279,14.0,30,7.0,1003,0
10.1665,54.8217,2016,DE,15,279,18.0,21,7.5,1126,-1
10.07,55.0127,2016,DE,16,279,23.0,30,8.0,1233,-1
9.776,55.1277,2016,DE,17,279,10.0,30,8.0,1358,-1
10.2108,55.6997,2016,DE,18,280,9.0,30,7.5,1012,0
10.4797,55.8915,2016,DE,19,280,10.0,30,7.0,1182,-1
10.5202,56.003,2016,DE,20,280,15.0,30,8.0,1263,-1
11.0075,55.8902,2016,DE,21,281,11.0,30,8.0,33,-1
10.9233,55.5607,2016,DE,22,281,9.0,30,6.0,1025,0
10.9075,55.3998,2016,DE,23,281,9.0,30,8.0,1146,-1
10.9917,55.2857,2016,DE,24,281,9.0,30,7.0,1247,-1
11.28,55.1437,2016,DE,25,281,8.0,30,7.0,1389,-1
12.2442,54.7572,2016,DE,26,283,10.0,30,8.0,1013,0
12.707,54.9003,2016,DE,27,283,12.0,30,8.0,1168,-1
13.4117,54.9003,2016,DE,28,283,40.0,30,7.0,1360,-1
14.0182,54.899,2016,DE,29,284,32.0,30,8.0,95,-1
12.7443,55.8708,2016,DE,30,284,17.0,40,8.0,1089,-1
12.6662,55.939,2016,DE,31,284,25.0,30,8.0,1201,-1
12.41,56.1547,2016,DE,32,284,14.0,30,8.0,1391,-1
12.4307,56.467,2016,DE,33,285,18.5,30,7.0,998,0
12.3928,56.6882,2016,DE,34,285,23.0,30,7.0,1125,-1
12.2582,56.8182,2016,DE,35,285,27.5,30,8.0,1219,-1
11.7995,56.8742,2016,DE,36,285,49.0,30,8.0,1387,-1
11.6198,56.616,2016,DE,37,286,20.0,30,8.0,1024,0
11.8303,56.6182,2016,DE,38,286,25.5,30,8.0,1143,-1
12.1155,56.4342,2016,DE,39,286,17.5,30,8.0,1322,-1
11.7105,56.3673,2016,DE,40,287,16.0,30,8.0,21,-1
11.2437,56.3577,2016,DE,41,287,12.0,30,7.0,159,-1
10.9663,56.1985,2016,DE,42,287,11.5,30,8.0,1003,0
11.4877,56.1188,2016,DE,43,287,12.0,30,7.0,1195,-1
12.2587,56.1955,2016,DE,44,288,14.0,30,7.0,1436,-1
12.6613,55.0847,2016,DE,45,290,10.0,30,8.0,1054,-1
13.0867,55.0837,2016,DE,46,290,20.5,30,8.0,1208,-1
13.7637,55.0848,2016,DE,47,290,23.0,30,8.0,1395,-1
14.2207,55.0377,2016,DE,48,291,35.0,30,7.0,137,-1
14.3568,55.3185,2016,DE,49,291,28.0,30,8.0,1036,-1
13.7397,55.2442,2016,DE,50,291,21.5,30,8.0,1223,-1
13.2023,55.2673,2016,DE,51,291,11.0,30,7.0,1376,-1
12.9968,55.2715,2016,DE,52,292,13.0,30,8.0,19,-1
12.7552,55.813,2016,DE,53,292,11.0,30,7.0,1037,-1
12.74,55.8827,2016,DE,54,292,23.0,30,6.0,1179,-1
12.4425,56.1412,2016,DE,55,292,16.0,30,8.0,1380,-1
24.374166,59.832165,2016,FI,1,266,20.0,16,16.0,910,1
19.165167,61.1645,2016,FI,10,268,15.0,30,20.0,957,0
18.964666,61.3335,2016,FI,11,268,16.0,60,20.0,1145,-1
17.9815,61.311832,2016,FI,12,269,15.0,69,20.0,1423,-1
17.986834,61.98517,2016,FI,13,269,17.0,73,20.0,841,1
18.205667,61.916668,2016,FI,14,269,13.0,65,20.0,1020,0
18.224667,62.047333,2016,FI,15,269,13.0,60,20.0,1233,-1
18.494833,62.1025,2016,FI,16,270,13.0,49,20.0,1422,-1
19.323166,62.481167,2016,FI,17,270,80.0,90,20.0,300,0
18.912167,62.678165,2016,FI,18,270,90.0,93,17.0,749,1
19.345,62.613335,2016,FI,19,270,13.0,68,17.0,990,0
23.231,59.649166,2016,FI,2,266,25.0,10,16.0,1228,-1
19.293333,63.098667,2016,FI,20,271,15.0,100,20.0,1328,-1
20.3485,63.350166,2016,FI,21,271,68.0,72,20.0,236,0
19.534166,62.6765,2016,FI,22,271,80.0,90,20.0,739,1
20.114666,62.5905,2016,FI,23,271,8.0,31,20.0,977,0
20.348833,62.56,2016,FI,24,271,10.0,29,20.0,1123,-1
20.6635,62.361168,2016,FI,25,272,14.0,47,20.0,1343,-1
20.331333,62.259335,2016,FI,26,272,19.0,40,20.0,857,1
20.37,61.9195,2016,FI,28,272,15.0,60,20.0,1248,-1
19.907,61.836334,2016,FI,29,273,40.0,60,20.0,159,-1
20.391666,61.247334,2016,FI,31,275,35.0,70,20.0,526,1
20.4035,61.122665,2016,FI,32,275,17.0,48,24.0,835,1
20.5345,60.921333,2016,FI,33,275,16.0,62,20.0,1044,-1
19.967333,60.90217,2016,FI,34,275,22.0,68,22.0,1246,-1
19.348,60.891834,2016,FI,35,276,20.0,47,20.0,25,-1
19.919167,59.791832,2016,FI,36,276,37.0,87,20.0,568,1
20.500166,59.501335,2016,FI,37,276,12.0,21,20.0,910,0
21.035,59.541,2016,FI,38,276,12.0,17,20.0,1086,-1
22.285166,59.556667,2016,FI,39,277,24.0,13,20.0,1400,-1
21.416666,59.544167,2016,FI,4,267,20.0,90,16.0,307,0
23.5045,59.55467,2016,FI,40,277,30.0,20,20.0,241,0
26.379667,60.053165,2016,FI,41,277,19.0,17,20.0,911,0
25.559834,59.92317,2016,FI,43,278,21.0,20,20.0,1279,-1
25.348833,60.0085,2016,FI,44,278,23.0,22,20.0,20,-1
19.411,60.105,2016,FI,5,267,17.0,58,17.0,860,1
18.932167,60.530167,2016,FI,6,267,17.0,62,17.0,1159,-1
18.789167,60.8655,2016,FI,7,268,16.0,85,16.0,1405,-1
17.864334,60.773335,2016,FI,8,268,25.0,75,20.0,310,0
18.2665,61.110332,2016,FI,9,268,14.0,30,20.0,676,1
20.3,55.93167,2016,LT,1,287,27.0,30,11.0,530,1
19.45833,55.935,2016,LT,2,287,30.0,30,11.0,770,1
19.16,55.93333,2016,LT,3,287,67.5,30,11.0,890,0
19.78833,55.71667,2016,LT,4,288,57.0,30,11.0,380,1
20.19833,55.59333,2016,LT,5,288,56.5,30,10.0,550,1
20.78,55.57167,2016,LT,6,288,31.5,15,11.0,755,1
20.00167,56.10833,2016,LV,1,286,47.0,30,20.0,585,1
20.28333,56.88334,2016,LV,10,289,68.0,30,20.0,545,1
20.745,57.095,2016,LV,11,289,55.0,30,20.0,840,1
19.73833,57.38833,2016,LV,12,290,44.0,15,18.0,695,1
20.075,57.345,2016,LV,13,290,60.0,30,20.0,865,1
21.00833,57.395,2016,LV,14,291,56.0,15,20.0,385,1
21.14,57.57667,2016,LV,15,291,53.0,30,20.0,520,1
20.72833,57.62167,2016,LV,16,291,64.5,30,20.0,775,1
19.99667,57.7,2016,LV,17,292,62.0,15,20.0,380,0
20.21167,57.90833,2016,LV,18,292,66.0,30,20.0,595,1
20.69833,57.90667,2016,LV,19,292,50.0,30,23.0,815,1
19.63167,56.105,2016,LV,2,286,32.0,30,20.0,730,1
21.35333,57.925,2016,LV,20,293,55.0,30,20.0,340,0
20.96167,58.08167,2016,LV,21,293,39.0,30,18.0,565,1
20.47833,58.125,2016,LV,22,293,51.0,30,20.0,750,1
21.15333,57.38334,2016,LV,23,294,50.0,30,20.0,330,0
19.14667,56.38334,2016,LV,3,287,35.0,30,20.0,340,0
19.78333,56.385,2016,LV,4,287,65.0,30,20.0,585,1
20.05333,56.38667,2016,LV,5,287,60.0,15,20.0,770,1
20.59667,56.615,2016,LV,6,288,42.5,30,20.0,305,0
19.88833,56.61666,2016,LV,7,288,74.5,15,19.0,535,1
19.1,56.66667,2016,LV,8,288,79.0,30,18.0,805,1
20.03667,56.885,2016,LV,9,289,40.0,30,20.0,370,0
19.13,54.9,2016,PL,1,258,30.0,30,18.0,470,1
18.66,55.58,2016,PL,10,260,32.0,60,19.0,940,1
18.66,55.29,2016,PL,11,261,44.0,30,18.0,325,1
18.67,54.89,2016,PL,12,261,58.0,60,18.0,595,1
18.34,55.4,2016,PL,13,262,46.0,30,18.0,375,1
18.43,55.61,2016,PL,14,262,63.0,30,18.0,585,1
18.0,55.6,2016,PL,15,262,45.0,30,17.0,935,1
18.0,55.43,2016,PL,16,263,37.0,30,15.0,320,0
18.01,55.32,2016,PL,17,263,50.0,60,20.0,480,1
17.66,55.2,2016,PL,18,263,30.0,60,18.0,895,1
17.67,55.38,2016,PL,19,264,30.0,60,19.0,365,1
19.23,54.58,2016,PL,2,258,60.0,30,18.0,700,1
17.33,55.37,2016,PL,20,264,50.0,30,17.0,685,1
17.31,55.2,2016,PL,21,264,57.0,60,18.0,850,1
17.0,55.24,2016,PL,22,265,50.0,30,19.0,580,1
16.69,55.33,2016,PL,23,265,46.0,30,18.0,860,1
16.68,55.17,2016,PL,24,266,45.0,60,20.0,460,1
16.27,54.74,2016,PL,25,267,15.0,30,20.0,475,1
16.35,55.04,2016,PL,26,267,37.0,60,18.0,720,1
15.96,55.21,2016,PL,27,268,55.0,15,17.0,330,0
16.01,54.99,2016,PL,28,268,50.0,30,20.0,520,1
15.86,54.46,2016,PL,29,268,15.0,60,20.0,865,1
19.37,54.5,2016,PL,3,258,40.0,15,18.0,895,1
15.66,54.51,2016,PL,30,269,28.0,60,18.0,390,1
15.67,54.97,2016,PL,31,269,30.0,60,17.0,665,1
15.63,55.11,2016,PL,32,269,54.0,30,18.0,850,1
15.33,54.7,2016,PL,33,270,49.0,30,16.0,365,1
15.34,54.49,2016,PL,34,270,21.0,60,19.0,580,1
14.99,54.62,2016,PL,35,270,25.0,30,18.0,925,1
14.93,54.75,2016,PL,36,271,31.0,30,18.0,330,0
19.08,54.43,2016,PL,4,259,24.0,30,18.0,275,0
18.94,54.46,2016,PL,5,259,42.0,30,16.0,420,1
18.92,54.55,2016,PL,6,259,28.0,30,19.0,540,1
19.0,54.76,2016,PL,7,259,45.0,30,19.0,720,1
19.0,55.33,2016,PL,8,260,42.0,60,18.0,340,1
18.95,55.7,2016,PL,9,260,61.0,60,19.0,585,1
19.5017,54.6183,2016,RU,1,276,20.0,20,26.0,968,0
19.0417,55.8883,2016,RU,10,284,50.0,30,26.0,572,1
19.4617,54.8883,2016,RU,2,278,51.5,30,27.0,340,0
19.7517,55.1367,2016,RU,3,280,39.0,30,28.0,631,1
20.11,55.1433,2016,RU,4,281,21.5,30,29.0,331,0
20.33,55.14,2016,RU,5,281,10.5,30,32.0,762,1
20.0733,55.395,2016,RU,6,282,27.5,30,26.0,484,1
19.4983,55.3717,2016,RU,7,282,43.0,30,28.0,798,1
19.155,55.3967,2016,RU,8,283,37.0,30,28.0,425,1
19.15,55.625,2016,RU,9,283,56.0,30,29.0,699,1
14.7247,55.3883,2017,SE,1,281,18.9,35,12.0,753,1
16.7083,55.64,2017,SE,10,283,36.1,59,13.5,893,1
17.1867,55.8795,2017,SE,11,283,25.0,51,13.4,1178,-1
17.7337,55.7372,2017,SE,12,284,23.0,30,12.0,134,-1
17.6576,56.0483,2017,SE,13,284,37.5,33,15.6,392,1
16.6125,56.1715,2017,SE,14,284,24.6,40,12.7,934,0
17.4753,56.3795,2017,SE,15,284,20.9,15,13.5,1235,-1
18.2742,56.1358,2017,SE,16,285,23.0,30,12.2,97,-1
18.7759,56.1817,2017,SE,17,285,52.0,61,13.3,306,0
18.84,56.5667,2017,SE,18,285,22.4,37,15.5,614,1
18.8212,56.8975,2017,SE,19,285,52.0,30,11.8,851,1
14.7965,55.6309,2017,SE,2,281,52.0,60,10.9,1022,0
18.8549,57.1261,2017,SE,20,285,23.5,51,16.2,1038,-1
19.4548,57.8253,2017,SE,21,286,25.6,15,13.5,38,-1
19.8373,57.6722,2017,SE,22,286,24.5,45,14.0,271,0
19.634,57.298,2017,SE,23,286,28.0,45,14.5,618,1
19.1849,57.1154,2017,SE,24,286,22.6,61,14.8,976,0
17.727,56.678,2017,SE,25,287,20.0,25,15.0,32,-1
16.9523,56.5648,2017,SE,26,287,31.0,60,15.3,298,0
17.1605,56.8777,2017,SE,27,287,44.0,60,11.0,625,1
17.6558,57.0978,2017,SE,28,287,29.8,75,11.6,919,0
17.5807,57.4368,2017,SE,29,287,27.6,50,14.0,1382,-1
14.6225,55.7595,2017,SE,3,282,17.0,30,14.2,33,-1
17.3584,57.5776,2017,SE,30,288,20.0,45,17.2,194,-1
17.1902,57.8382,2017,SE,31,288,45.8,50,11.8,460,1
18.3277,57.8498,2017,SE,32,288,47.7,40,11.9,908,0
18.3288,58.1012,2017,SE,33,288,18.1,60,14.4,1162,-1
17.3778,58.0712,2017,SE,34,289,37.0,45,14.0,100,-1
17.6252,58.4075,2017,SE,35,289,49.3,66,12.3,391,1
18.3293,58.436,2017,SE,36,289,34.0,40,13.0,646,1
19.1532,58.2902,2017,SE,37,289,21.3,31,13.4,1007,-1
19.7725,58.3367,2017,SE,38,289,21.0,40,15.6,1363,-1
20.1253,58.5728,2017,SE,39,290,18.2,30,15.7,217,-1
15.3032,55.7314,2017,SE,4,282,37.0,60,12.6,296,0
20.318,58.8683,2017,SE,40,290,40.0,60,13.0,633,1
19.8297,58.8445,2017,SE,41,290,27.0,31,14.7,868,1
19.7794,59.0947,2017,SE,42,290,17.9,29,17.6,1129,-1
19.3488,59.1765,2017,SE,43,291,39.0,35,15.7,57,-1
19.3563,58.8784,2017,SE,44,291,20.1,30,17.5,269,0
18.8157,58.7522,2017,SE,45,291,33.0,45,13.9,620,1
18.3598,58.8008,2017,SE,46,291,55.9,61,13.0,873,0
15.3652,55.2508,2017,SE,5,282,23.0,60,11.4,629,1
15.7422,55.3815,2017,SE,6,282,44.7,75,12.1,1046,-1
15.7637,55.7642,2017,SE,7,282,20.8,51,10.3,1393,-1
16.1786,56.1275,2017,SE,8,283,18.0,60,13.0,315,0
16.2263,55.8578,2017,SE,9,283,19.0,59,13.0,577,1
21.19833,58.085,2017,EE,1,294,30.0,15,20.0,470,1
22.46167,59.16833,2017,EE,10,297,40.0,15,19.0,415,1
22.74,59.34833,2017,EE,11,297,65.0,20,20.0,600,1
23.23667,59.36833,2017,EE,12,297,60.0,15,20.0,825,1
23.92,59.49166,2017,EE,13,298,52.0,10,20.0,455,1
24.25833,59.54333,2017,EE,14,298,50.0,15,20.0,610,1
27.39,59.545,2017,EE,15,299,18.0,10,17.0,375,0
26.985,59.585,2017,EE,16,299,30.0,20,18.0,505,1
26.31,59.755,2017,EE,17,299,47.0,20,19.0,725,1
25.94667,59.75834,2017,EE,18,299,33.0,10,20.0,855,0
25.36833,59.745,2017,EE,19,300,40.0,10,19.0,355,0
20.79,58.09,2017,EE,2,294,55.0,15,20.0,615,1
24.62333,59.71333,2017,EE,20,300,55.0,20,20.0,590,1
20.64167,58.39,2017,EE,3,294,47.5,15,20.0,945,0
21.18,58.385,2017,EE,4,295,65.0,10,20.0,370,0
21.26,58.60333,2017,EE,5,295,62.0,10,20.0,590,1
22.025,58.64333,2017,EE,6,295,16.0,15,20.0,845,1
21.72833,58.86167,2017,EE,7,296,33.0,10,17.0,380,0
21.20333,59.09,2017,EE,8,296,65.0,15,19.0,635,1
21.70333,59.27167,2017,EE,9,296,55.0,20,20.0,855,0
11.3308,55.1068,2017,DE,1,278,9.0,30,8.0,1224,-1
10.961,55.2505,2017,DE,2,278,8.5,30,8.0,1373,-1
10.8658,55.4397,2017,DE,3,279,20.5,30,6.0,91,-1
11.0512,55.8092,2017,DE,4,279,6.0,30,8.0,1098,-1
10.6155,56.058,2017,DE,5,279,22.5,30,8.0,1328,-1
10.4983,55.8112,2017,DE,6,280,26.0,30,7.0,49,-1
10.4953,55.6985,2017,DE,7,280,9.0,30,8.0,134,-1
9.8592,55.5373,2017,DE,8,280,8.0,30,8.0,1034,0
10.0557,55.0297,2017,DE,9,280,20.0,30,7.0,1426,-1
10.3502,54.6908,2017,DE,10,281,12.0,30,8.0,1018,0
10.5175,54.6838,2017,DE,11,281,15.0,30,8.0,1187,-1
10.6555,54.4448,2017,DE,12,281,6.0,30,8.0,1371,-1
11.1503,54.5937,2017,DE,13,282,13.5,35,8.0,150,-1
11.4342,54.3862,2017,DE,14,282,10.0,30,6.0,1029,0
11.1267,54.112,2017,DE,15,282,10.0,30,8.0,1193,-1
11.6692,54.251,2017,DE,16,282,17.5,35,8.0,1380,-1
12.1758,54.3873,2017,DE,17,283,8.5,30,6.0,1044,0
12.5298,54.6497,2017,DE,18,283,5.5,30,8.0,1233,-1
13.2405,54.717,2017,DE,19,283,17.5,30,7.0,1431,-1
13.6983,54.716,2017,DE,20,284,26.5,30,8.0,125,-1
14.7743,54.8043,2017,DE,21,284,32.5,30,8.0,1001,0
13.7413,54.4417,2017,DE,22,284,7.5,30,8.0,1365,-1
13.7672,54.5668,2017,DE,23,285,10.0,30,8.0,18,-1
14.1172,54.6272,2017,DE,24,285,13.0,30,7.0,151,-1
14.3223,54.9005,2017,DE,25,286,18.5,30,8.0,1022,0
13.8327,54.9003,2017,DE,26,286,30.0,30,7.0,1170,-1
12.8612,54.9003,2017,DE,27,286,16.0,30,7.0,1419,-1
12.3785,54.8337,2017,DE,28,287,11.0,30,8.0,133,-1
12.664,55.0832,2017,DE,29,287,13.0,30,8.0,1043,-1
13.3097,55.0828,2017,DE,30,287,31.0,30,7.0,1223,-1
13.8383,55.0835,2017,DE,31,287,36.0,30,6.0,1376,-1
14.198,55.0222,2017,DE,32,288,37.5,30,6.0,57,-1
14.6278,55.2692,2017,DE,33,288,32.5,30,7.0,971,0
13.72,55.2668,2017,DE,34,288,27.5,30,7.0,1212,-1
12.9958,55.3053,2017,DE,35,288,16.0,30,7.0,1422,-1
12.7202,55.923,2017,DE,36,289,25.0,30,6.0,1102,-1
12.3877,56.16,2017,DE,37,289,14.0,30,7.0,1305,-1
12.6182,56.0175,2017,DE,38,290,14.0,30,6.0,9,-1
12.6367,55.9318,2017,DE,39,290,11.5,18,7.0,105,-1
12.2375,56.2122,2017,DE,40,290,13.5,30,8.0,967,0
11.8007,56.1235,2017,DE,41,290,12.5,30,7.0,1112,-1
10.9617,56.1882,2017,DE,42,290,13.0,30,6.0,1393,-1
11.6312,56.3668,2017,DE,43,291,12.5,8,6.0,150,-1
12.1118,56.4142,2017,DE,44,291,20.5,30,6.0,996,0
11.8625,56.617,2017,DE,45,291,24.0,30,7.0,1147,-1
11.3013,56.6658,2017,DE,46,291,9.5,30,8.0,1339,-1
11.7002,56.8632,2017,DE,47,292,16.0,30,7.0,150,-1
12.4348,56.3832,2017,DE,48,292,18.0,30,7.0,968,0
12.2365,56.8387,2017,DE,49,292,27.0,30,7.0,1171,-1
11.9685,57.1042,2017,DE,50,292,35.0,30,7.0,1318,-1
12.8757,55.7548,2017,DE,51,293,14.5,30,7.0,1003,0
12.7033,55.9802,2017,DE,52,293,22.0,30,7.0,1166,-1
12.4535,56.138,2017,DE,53,293,15.0,30,9.0,1383,-1
12.6202,55.9895,2017,DE,54,294,12.5,30,7.0,67,-1
12.8668,55.7005,2017,DE,55,295,5.0,20,7.0,387,0
12.777,55.8218,2017,DE,56,295,17.0,30,7.0,514,1
12.7282,55.9218,2017,DE,57,295,25.0,30,7.0,616,1
20.459316,59.16885,2017,FI,1,294,45.0,60,11.0,232,-1
18.474634,61.860985,2017,FI,10,296,21.0,30,18.0,809,1
17.956383,61.88397,2017,FI,11,296,15.0,45,19.0,1015,-1
18.36005,62.1419,2017,FI,12,296,15.0,30,14.0,1263,-1
18.931433,62.60343,2017,FI,14,297,80.0,60,11.0,523,1
19.357317,62.771782,2017,FI,15,297,16.0,60,13.0,822,1
19.3518,63.108982,2017,FI,16,297,20.0,60,18.0,1250,-1
20.083584,62.596832,2017,FI,17,298,30.0,60,17.0,1431,-1
20.045334,62.356018,2017,FI,18,299,60.0,75,13.0,426,1
19.575817,62.300365,2017,FI,19,299,81.0,45,13.0,692,1
19.738783,59.85668,2017,FI,2,294,22.0,30,17.0,812,1
19.739733,62.1157,2017,FI,20,299,20.0,30,18.0,897,0
20.426016,62.1175,2017,FI,21,299,20.0,45,20.0,1098,-1
20.764933,61.994766,2017,FI,22,299,12.0,30,15.0,1288,-1
20.309134,61.836567,2017,FI,23,300,20.0,30,19.0,61,-1
19.993134,61.57855,2017,FI,24,300,80.0,60,11.0,475,1
20.75825,61.41415,2017,FI,25,300,23.0,30,17.0,823,1
20.80135,61.141182,2017,FI,26,300,23.0,40,17.0,1026,-1
20.53205,60.823833,2017,FI,27,300,22.0,35,18.0,1256,-1
19.950083,61.114967,2017,FI,28,301,38.0,60,17.0,107,-1
19.6592,60.964535,2017,FI,29,301,75.0,75,11.0,357,0
19.367483,60.04645,2017,FI,3,294,20.0,30,16.0,1045,-1
20.668516,59.6335,2017,FI,30,301,30.0,15,19.0,1268,-1
21.037666,59.537666,2017,FI,31,302,33.0,20,13.0,89,-1
23.373117,59.553967,2017,FI,33,302,38.0,30,12.0,793,1
24.010233,59.658184,2017,FI,34,302,29.0,30,16.0,990,-1
25.124834,59.9208,2017,FI,35,302,29.0,12,18.0,1330,-1
26.30635,60.008068,2017,FI,36,303,30.0,20,17.0,186,-1
22.957333,59.52297,2017,FI,37,303,40.0,30,13.0,1138,-1
18.82545,60.794434,2017,FI,5,295,20.0,60,17.0,104,-1
18.107983,61.108418,2017,FI,6,295,40.0,75,12.0,673,1
19.151434,61.139633,2017,FI,7,295,20.0,30,16.0,1015,-1
18.9767,61.31613,2017,FI,8,295,20.0,60,19.0,1193,-1
17.970934,61.318165,2017,FI,9,296,29.0,70,19.0,73,-1
20.62167,55.93167,2017,LT,1,292,23.0,30,7.0,555,1
20.21,55.93833,2017,LT,2,292,31.0,30,12.0,695,1
19.89167,55.93667,2017,LT,3,292,47.0,30,11.0,810,1
19.48333,55.845,2017,LT,4,293,46.0,30,12.0,380,0
20.34667,55.59167,2017,LT,5,293,51.0,15,12.0,725,1
19.175,56.08333,2017,LV,1,284,80.0,30,20.0,920,0
19.95333,57.12167,2017,LV,10,290,60.0,30,20.0,475,1
20.47333,57.14,2017,LV,11,290,78.5,30,17.0,660,1
20.67667,57.38334,2017,LV,12,291,48.0,30,20.0,650,1
20.49833,57.38833,2017,LV,13,291,70.0,20,20.0,820,1
20.28333,57.71,2017,LV,14,292,70.0,15,20.0,355,0
20.75667,57.88667,2017,LV,15,292,70.0,30,20.0,570,1
20.745,57.685,2017,LV,16,292,80.0,20,20.0,835,1
19.91833,56.10667,2017,LV,2,285,50.0,30,20.0,375,1
